x	y
35.7696	203.1710466
35.7828	202.7693775
35.7948	202.3895679
35.808	201.9580949
35.8212	201.5412002
35.8332	201.1733584
35.8488	200.6888443
35.8596	200.3524173
35.8728	199.9583927
35.8872	199.5539607
35.9004	199.1689141
35.9124	198.8064672
35.9256	198.4135163
35.9364	198.1173906
35.9508	197.7333145
35.9628	197.4151035
35.976	197.0577749
35.9904	196.665961
36.0012	196.3693736
36.0144	196.0070149
36.0264	195.6796821
36.0408	195.2908949
36.054	194.9429088
36.0684	194.5703644
36.0816	194.2388562
36.096	193.8771245
36.1092	193.5390471
36.1236	193.1623161
36.1392	192.7627377
36.1524	192.4412625
36.1668	192.0932041
36.1788	191.8032593
36.192	191.4808463
36.2052	191.1597698
36.2172	190.8699567
36.2304	190.5537457
36.2424	190.2654815
36.2568	189.9134259
36.27	189.6002174
36.2832	189.2950928
36.294	189.0524187
36.3072	188.7555114
36.318	188.5127985
36.3336	188.1580533
36.3468	187.8575853
36.36	187.5543191
36.3744	187.2324335
36.3852	186.9983026
36.3996	186.695748
36.4116	186.4443045
36.4272	186.1041819
36.4392	185.8417745
36.4536	185.5387369
36.4668	185.2739456
36.48	185.0075925
36.4932	184.7425766
36.5052	184.496621
36.5184	184.2232113
36.5304	183.9754564
36.546	183.6526931
36.558	183.4098657
36.5736	183.1009595
36.5868	182.8478319
36.6	182.5907289
36.6132	182.3319668
36.6252	182.0939189
36.6384	181.8325679
36.6492	181.6216517
36.6636	181.3477207
36.6768	181.1070769
36.69	180.8674914
36.7032	180.6270377
36.7164	180.3796409
36.7296	180.1325206
36.7428	179.8846816
36.756	179.6451786
36.768	179.4290806
36.7812	179.1887329
36.7932	178.9619916
36.8076	178.694252
36.8208	178.4621736
36.8352	178.2122384
36.8472	178.0026882
36.8616	177.7361791
36.876	177.4662554
36.8892	177.2201026
36.9024	176.9804003
36.9156	176.7430115
36.9288	176.5014866
36.9432	176.2430694
36.9576	175.9931355
36.9708	175.7703017
36.984	175.5458299
36.9972	175.323287
37.0092	175.1247033
37.02	174.9523898
37.0332	174.7519099
37.0476	174.5364287
37.0608	174.3344046
37.074	174.1165729
37.0872	173.8979367
37.1016	173.6780015
37.1136	173.5065107
37.128	173.3000523
37.1424	173.089161
37.1544	172.9119448
37.17	172.6767681
37.182	172.4925532
37.1952	172.2898289
37.2072	172.1117793
37.2192	171.9373109
37.2312	171.7653784
37.2444	171.5640578
37.2564	171.3750573
37.2684	171.1846289
37.2816	170.9844485
37.296	170.7762344
37.3092	170.5944445
37.3212	170.4298765
37.3356	170.2314917
37.35	170.0318402
37.3644	169.8199593
37.3776	169.6229329
37.392	169.4052723
37.4052	169.2088752
37.4184	169.0100368
37.4316	168.8048152
37.446	168.5756084
37.4604	168.3435427
37.4724	168.1542027
37.4868	167.931126
37.4988	167.7497809
37.512	167.5508333
37.5252	167.3503962
37.5372	167.1641153
37.5516	166.9403374
37.566	166.7188912
37.5816	166.4801405
37.5924	166.3182298
37.6068	166.1023611
37.6188	165.922092
37.632	165.7201209
37.6464	165.5057196
37.6572	165.3503939
37.6728	165.131962
37.686	164.949079
37.6992	164.762161
37.7112	164.5939194
37.7244	164.4129713
37.7364	164.2547645
37.7508	164.0659915
37.7628	163.9274921
37.776	163.7945335
37.7904	163.6805747
37.8048	163.5979382
37.8192	163.5294685
37.8312	163.4841526
37.8468	163.436235
37.8588	163.414532
37.872	163.4038476
37.8852	163.3988921
37.8972	163.4058367
37.9104	163.4919409
37.9224	163.8149392
37.9356	164.5415741
37.9476	165.2896035
37.9608	165.8828916
37.9728	166.2105584
37.9872	166.5389384
37.9992	166.9607378
38.0124	167.6104169
38.0256	168.283361
38.0388	168.8235608
38.052	169.2346688
38.0652	169.6029695
38.0796	170.1399094
38.0928	170.7550165
38.106	171.3218179
38.118	171.7238063
38.1312	172.1123451
38.1456	172.5901064
38.1588	173.0980332
38.1708	173.5680371
38.184	174.0370065
38.1972	174.4503444
38.2092	174.8226899
38.2224	175.2709663
38.2356	175.747481
38.2488	176.2135937
38.262	176.6396368
38.2752	177.0564486
38.2884	177.4880022
38.3016	177.9407696
38.316	178.4248019
38.3292	178.8473695
38.3436	179.2922529
38.3568	179.7006374
38.37	180.1171436
38.3844	180.5608702
38.3988	180.9997269
38.4096	181.3220404
38.4228	181.7184862
38.4348	182.073032
38.448	182.461516
38.4612	182.8485438
38.4744	183.235826
38.4888	183.6488664
38.502	184.0150098
38.5152	184.4067781
38.526	184.7822582
38.5404	185.4589815
38.5548	186.2220977
38.568	186.9649717
38.5824	187.9373248
38.5944	188.9622064
38.6076	190.3204097
38.622	191.8778844
38.6352	193.4487731
38.6472	195.0873553
38.6616	197.340336
38.6736	199.4043318
38.6868	201.8875751
38.7	204.4211353
38.712	206.7389825
38.7264	209.5509437
38.7384	211.8877619
38.7516	214.3575082
38.7648	216.6772016
38.7792	219.0760932
38.7924	221.1809271
38.8068	223.376943
38.8188	225.1178292
38.832	226.9960932
38.8452	228.9060264
38.856	230.5333929
38.8716	232.9750316
38.8848	235.0510823
38.8992	237.2780035
38.9124	239.2785247
38.9256	241.2260167
38.9376	242.9405306
38.952	244.9308054
38.9664	246.8132739
38.9796	248.4285457
38.994	250.1324862
39.006	251.5248119
39.0192	253.0545233
39.0312	254.443412
39.0456	256.152303
39.0576	257.6090062
39.072	259.4155632
39.0864	261.2912502
39.0984	262.9073176
39.1128	264.8908583
39.126	266.7288307
39.1392	268.5902959
39.1512	270.2889789
39.1656	272.3292187
39.1776	274.0149342
39.1908	275.8581724
39.2028	277.5204953
39.216	279.3388661
39.2316	281.4888555
39.2448	283.3220954
39.258	285.1615961
39.2712	287.001855
39.2844	288.8550754
39.2964	290.5446798
39.3108	292.5589096
39.3228	294.2220532
39.336	296.0437798
39.3492	297.8533167
39.36	299.3214486
39.3732	301.0973909
39.3852	302.6962831
39.3996	304.5913084
39.4128	306.3110567
39.426	308.036279
39.438	309.61204
39.4524	311.5164776
39.4656	313.2624682
39.4788	315.0085639
39.4908	316.5967397
39.504	318.3544328
39.5184	320.2798409
39.5292	321.726037
39.5448	323.8155605
39.5568	325.4216709
39.57	327.1882812
39.5832	328.9529908
39.5976	330.8928784
39.6084	332.3542308
39.6228	334.3024241
39.6348	335.9234076
39.648	337.7147919
39.6612	339.5113038
39.6732	341.1451484
39.6876	343.1115232
39.7008	344.9203335
39.7152	346.8847626
39.7296	348.8383219
39.7428	350.6376903
39.7548	352.2764523
39.768	354.0729163
39.7812	355.8630605
39.7932	357.4908247
39.8064	359.2787799
39.8196	361.063204
39.846	364.6583684
39.8592	366.4610737
39.8712	368.0872528
39.8844	369.874757
39.8964	371.5027749
39.9096	373.2960439
39.9228	375.0851586
39.936	376.8783739
39.9504	378.8401326
39.9612	380.3135711
39.9756	382.2802623
39.9876	383.9178703
40.0032	386.0439814
40.014	387.5127692
40.0272	389.3074032
40.0392	390.9317276
40.0536	392.8861578
40.0656	394.5200241
40.08	396.4807805
40.0932	398.2829634
40.1052	399.9308174
40.1184	401.743512
40.1292	403.2193723
40.1436	405.1849405
40.1568	406.9836216
40.1712	408.9422621
40.1844	410.7391254
40.1976	412.5524148
40.2084	414.0403786
40.2216	415.8487355
40.2336	417.4811029
40.2468	419.2771445
40.2612	421.2394556
40.2732	422.8762571
40.2864	424.6821275
40.2972	426.1630577
40.3116	428.1469026
40.3236	429.8015865
40.3368	431.6072186
40.3512	433.5499612
40.3656	435.483082
40.3788	437.2635566
40.392	439.0604501
40.4064	441.03474
40.4184	442.6755606
40.4328	444.6337844
40.4448	446.2630088
40.4616	448.5378876
40.4736	450.1580077
40.4868	451.9393808
40.5	453.7228643
40.512	455.3470362
40.5252	457.1359372
40.5384	458.9268267
40.5516	460.7188014
40.5648	462.5094684
40.5792	464.4533987
40.5924	466.229093
40.6056	468.0134552
40.6188	469.8086624
40.632	471.6084856
40.6464	473.5711742
40.6572	475.0419902
40.6716	477.0069943
40.6836	478.6466299
40.698	480.6028891
40.71	482.2202084
40.7232	484.0018218
40.7352	485.622199
40.7484	487.4065493
40.7604	489.0239064
40.7748	490.9667472
40.7868	492.5846432
40.8	494.3616286
40.812	495.9767135
40.8252	497.7522161
40.8504	501.1461019
40.8636	502.9262674
40.8756	504.5413584
40.8888	506.3196805
40.9008	507.9311739
40.9152	509.863704
40.926	511.3076739
40.9392	513.0812657
40.9524	514.8571758
40.9668	516.7977168
40.98	518.5734415
40.992	520.1835669
41.0052	521.9546519
41.0172	523.5657238
41.0316	525.5006704
41.0448	527.27023
41.0604	529.3645029
41.0736	531.1426885
41.088	533.084019
41.1024	535.0231431
41.1156	536.7927119
41.1288	538.561
41.142	540.3347058
41.1564	542.2775702
41.1696	544.0591647
41.184	545.9943402
41.1972	547.7647978
41.2092	549.3796711
41.2236	551.3218852
41.2356	552.9397655
41.25	554.8762678
41.2632	556.6463376
41.2776	558.5809165
41.2896	560.1988302
41.3028	561.9820087
41.3148	563.6033202
41.328	565.3890415
41.3436	567.4923003
41.3568	569.2665942
41.3712	571.198156
41.3844	572.9658817
41.3988	574.8967612
41.4108	576.5065494
41.424	578.2757753
41.4372	580.0460807
41.4504	581.8213662
41.4636	583.6036745
41.4756	585.2278083
41.49	587.1746953
41.502	588.7909663
41.5152	590.5621861
41.5284	592.3241613
41.544	594.4136665
41.5584	596.3493099
41.5716	598.1224105
41.5872	600.2140485
41.6004	601.9830148
41.6148	603.9157046
41.6268	605.53016
41.64	607.3088138
41.6544	609.250462
41.6688	611.1905646
41.6844	613.2798502
41.6976	615.0435093
41.7108	616.8155529
41.7228	618.4355935
41.736	620.2238311
41.7504	622.1688483
41.7636	623.9428781
41.7792	626.0313313
41.7912	627.6336549
41.8056	629.5523097
41.8188	631.3139898
41.832	633.0876055
41.8464	635.0247993
41.8584	636.6320236
41.8716	638.3992509
41.8848	640.1705733
41.9004	642.2701395
41.9124	643.8887218
41.9268	645.8330836
41.94	647.6128525
41.9532	649.3871371
41.9664	651.157625
41.9796	652.927331
41.994	654.8561949
42.0072	656.6221071
42.0216	658.5443618
42.0336	660.1451039
42.048	662.0702262
42.0624	664.0022984
42.0756	665.7789282
42.09	667.7133569
42.1032	669.4784351
42.1176	671.3982581
42.1308	673.1605654
42.144	674.9342145
42.1584	676.8719609
42.1716	678.6394717
42.1848	680.4025922
42.198	682.1612442
42.2136	684.2428282
42.228	686.1672692
42.2412	687.9350489
42.2556	689.8636316
42.2688	691.6294302
42.282	693.3936298
42.294	694.9955349
42.3084	696.9130773
42.3228	698.8291231
42.3516	702.6845334
42.3672	704.7742122
42.3828	706.8616705
42.3948	708.4633913
42.408	710.2184232
42.4224	712.1250617
42.4356	713.8686532
42.45	715.7764353
42.4632	717.5333766
42.4776	719.4554005
42.492	721.3799307
42.5064	723.3041446
42.5208	725.2233368
42.534	726.9779927
42.5484	728.87185
42.5604	730.2762074
42.5748	731.5151729
42.588	732.1832053
42.6	732.4735215
42.6156	732.4642937
42.6288	732.161105
42.6444	731.5095682
42.6588	730.7920933
42.672	730.2314423
42.6876	729.8252943
42.7008	729.6934284
42.7176	729.7885119
42.7296	729.9733505
42.7416	730.1610974
42.7536	730.2425297
42.7668	730.0436038
42.7812	729.3885924
42.7944	728.4891118
42.81	727.3253828
42.8232	726.4719444
42.8376	725.7506006
42.852	725.212185
42.8688	724.7511469
42.8868	724.4274324
42.9024	724.3302017
42.9192	724.4241328
42.936	724.7195917
42.954	725.2331707
42.9696	725.7386168
42.984	726.1549033
43.002	726.5529545
43.0164	726.8129258
43.032	727.0870951
43.0488	727.3948267
43.0644	727.6724576
43.08	727.8982477
43.0956	728.0514785
43.1112	728.1414956
43.1256	728.1766435
43.1388	728.1800625
43.152	728.1687211
43.1664	728.1405099
43.1808	728.0783069
43.1952	727.9606691
43.2072	727.8123668
43.2216	727.5784269
43.2348	727.3228206
43.248	727.0543592
43.2624	726.7719522
43.2756	726.5395451
43.29	726.3386295
43.3032	726.2057553
43.3176	726.1203832
43.3308	726.0855956
43.344	726.0842864
43.3572	726.0856837
43.3728	726.0905692
43.3872	726.1232099
43.4004	726.1975587
43.4148	726.3242531
43.428	726.4647157
43.44	726.5897861
43.4508	726.6863406
43.464	726.7777895
43.4784	726.8482489
43.4916	726.9004865
43.506	726.9591297
43.5192	727.021139
43.5336	727.097584
43.5468	727.1733943
43.56	727.2499496
43.5732	727.3243191
43.5876	727.3931002
43.602	727.4407573
43.6164	727.4574258
43.6308	727.4513229
43.644	727.4304822
43.6584	727.3817771
43.6728	727.3116142
43.686	727.2407424
43.6992	727.1757867
43.7124	727.122856
43.7232	727.0876652
43.7388	727.0420471
43.7532	726.9991143
43.7676	726.9486995
43.7808	726.8971394
43.7952	726.8455039
43.8084	726.8106529
43.8228	726.7924821
43.8372	726.7900806
43.8516	726.7888953
43.866	726.7885901
43.8792	726.7897874
43.8924	726.7925947
43.9044	726.7958371
43.9188	726.8007558
43.9308	726.8088563
43.944	726.828378
43.9584	726.8620522
43.9704	726.896085
43.9848	726.9475878
43.9992	727.0124379
44.0136	727.0852536
44.028	727.1560021
44.0412	727.2084333
44.0556	727.2450601
44.0688	727.2580526
44.0832	727.2587127
44.0904	727.258804
44.1024	727.2588433
44.1156	727.2579955
44.1312	727.2557909
44.1444	727.2513165
44.16	727.2359262
44.1744	727.2119255
44.1852	727.1906812
44.1996	727.1598889
44.2104	727.1359887
44.2236	727.107784
44.2368	727.0812776
44.2512	727.0520245
44.2656	727.0231152
44.28	726.9986986
44.2944	726.9844467
44.3088	726.9820128
44.3232	726.980862
44.3376	726.9814561
44.3508	726.9831427
44.364	726.9859046
44.3772	726.9912288
44.3916	727.0041879
44.4036	727.0230374
44.4168	727.0539057
44.4312	727.0950578
44.4468	727.1348905
44.46	727.1574404
44.4732	727.1697785
44.4876	727.176695
44.5008	727.1805855
44.5152	727.1834989
44.5284	727.18532
44.5428	727.1862344
44.556	727.1855452
44.5692	727.1836239
44.5836	727.1816462
44.5968	727.179648
44.6124	727.1760916
44.6256	727.1725074
44.64	727.1681039
44.6544	727.1652133
44.6664	727.1635523
44.682	727.1610552
44.7108	727.1582695
44.724	727.1580151
44.7372	727.1581377
44.7516	727.1588919
44.7648	727.1599668
44.7792	727.1620211
44.7924	727.1640891
44.8056	727.1660526
44.82	727.1682021
44.8332	727.1702184
44.8476	727.1731084
44.8608	727.1756821
44.8752	727.1780757
44.8884	727.1791128
44.9028	727.1792268
44.9172	727.1787568
44.9304	727.1779684
44.9436	727.1771938
44.9568	727.1763296
44.9712	727.1754307
44.9868	727.1748617
45	727.1746408
45.0132	727.1743372
