x y1  y2  y3
57.6204	19.97921489	-0.126548149	-21.54990094
57.6336	20.84195035	-0.138279482	-18.76142492
57.6468	21.03207813	-0.59705385	-14.54223425
57.6588	20.60511938	-3.916153697	-8.182920809
57.6708	19.64341296	-8.898440952	-2.880194646
57.6828	18.10473463	-13.19199884	-0.01506146
57.696	15.95671457	-15.69096685	0.027165761
57.7104	12.68222953	-16.56865318	0.15922923
57.7248	8.885479354	-15.79552275	2.368137098
57.7392	4.678552591	-14.68644838	6.651119884
57.7524	0.784982489	-14.29889355	11.54031959
57.7668	0.002847018	-14.17786508	15.74115422
57.78	0.003957093	-15.02138885	17.56727615
57.7944	-0.055200867	-16.40578347	17.43139032
57.8088	-0.112041996	-16.46035084	16.97976887
57.822	-0.476156689	-15.30742233	16.96528358
57.8364	-1.889902247	-11.87092967	17.36333514
57.8484	-3.667204258	-7.819091029	17.20873684
57.8616	-6.177196394	-4.753332427	16.54794615
57.8748	-8.581644145	-1.262003957	14.33425249
57.888	-10.74308735	-0.011416174	11.12713983
57.9036	-12.56010407	0.036677696	7.361531936
57.9132	-13.40153265	0.263243215	2.698307119
57.9288	-13.68316216	1.972632419	-0.051999255
57.942	-13.58604943	5.112790834	-0.055718603
57.9564	-12.78352285	7.952169378	-0.122813118
57.9708	-10.91054494	9.832992648	-0.138509395
57.984	-8.809088914	10.48212568	-1.944941957
57.9996	-5.461110412	10.09276741	-4.868651207
58.0128	-2.453425781	9.478914608	-8.700783851
58.0284	0.007167177	9.03406345	-11.64475797
58.0428	0.012280177	9.050388495	-12.78352459
58.056	0.046707904	9.579806032	-12.94284137
58.0716	0.13031008	9.808653084	-12.24324039
58.0848	0.121227416	7.866881991	-11.92148089
58.0992	0.143875344	5.301129408	-11.68479157
58.1124	0.397986198	2.445254834	-10.7657611
58.128	1.542456042	-0.017673818	-8.789848639
58.1436	2.932769369	-0.008036141	-5.260852833
58.158	4.355882979	-0.027010195	-1.330787164
58.1724	5.610264693	-0.069236575	-0.003852726
58.1868	6.46456789	-0.126295651	-0.001566004
58.2	6.913951315	-0.11843009	0.067244502
58.2156	6.859101796	-0.5543763	0.085093691
58.23	6.222155114	-1.784858277	0.167660935
58.2456	4.713039238	-3.263214161	1.220398321
58.26	2.78199046	-4.081755577	2.797191594
58.2756	0.482667728	-4.521194486	4.137329196
58.2912	0.127327342	-4.573539123	5.126200337
58.3044	0.101176125	-4.393780401	5.888477569
58.3176	0.052325892	-4.168685195	5.983383444
58.332	0.0013063	-4.04846806	5.834645287
58.3464	-0.012242802	-3.559848194	5.409002532
58.3596	-0.029848112	-2.393060042	4.440895588
58.3752	-0.047454955	-1.280712546	3.158199387
58.3896	-0.068565524	-0.138593226	1.603305908
58.404	-0.110444203	-0.06262868	0.069442567
58.4172	-0.118158421	-0.044843036	0.021342334
58.4328	-0.121368809	-0.000484734	-0.00152011
58.4472	-0.09729027	0.000494454	-0.00227119
58.4628	-0.100352021	-0.008158283	-0.02903086
58.4784	-0.099627939	-0.006460653	-0.051812171
58.4904	-0.09507264	-0.005753383	-0.063126938
58.506	-0.102442855	-0.004106974	-0.076883785
58.5192	-0.085422847	0.00117443	-0.006769071
58.5348	-0.087919161	0.010823262	-0.006574232
58.5492	0.031085136	0.045329906	-0.023855425
58.5636	0.059028203	0.101422279	-0.109390088
58.5792	0.038570885	0.090879189	-0.131927297
58.5948	0.05305962	0.084422755	-0.12323536
58.6092	0.068123823	-0.004872192	-0.119682217
